"<b>TB</b> এর চিকিৎসায় <b>Isoniazid</b> ওষুধের সাথে <b>Vitamin B6</b> কেন দিতে হয়?","<b>1. First Principle:</b> Isoniazid ওষুধটি শরীরের Vitamin B6 (Pyridoxine) কে অকেজো করে দেয় বা বের করে দেয়। B6 এর অভাবে নার্ভ ড্যামেজ (Neuropathy) হয়।<br><br><b>2. Feynman Technique:</b> টিবির ওষুধ জীবাণু মারে, কিন্তু সাথে সাথে ভিটামিন বি৬-কেও মেরে ফেলে। বি৬ না থাকলে হাত-পায়ে ঝিনঝিন করে। তাই বাইরে থেকে এক্সট্রা বি৬ খেতে হয়।<br><br><b>3. Analogy:</b> চোর (ঔষধ) এসে জীবাণু মারছে, কিন্তু যাওয়ার সময় তোমার ঘরের চাবি (Vit B6) নিয়ে যাচ্ছে। তাই ডুপ্লিকেট চাবি (Supplement) রাখতে হবে।<br><br><b>4. Example:</b> টিবি রোগী যদি বি৬ না খায়, তবে তার হাত-পা অবশ হয়ে যেতে পারে বা জ্বালাপোড়া করতে পারে।<br><br><b>5. See-Link-Animate:</b> একটা ক্যাপসুল (Isoniazid) গিলে ফেলার পর সে শরীরের সব ভিটামিন বি৬ খেয়ে ফেলছে, তাই নার্ভগুলো ব্যথায় চিৎকার করছে।"
"<b>ORS</b> (Oral Rehydration Solution) কিভাবে কাজ করে? (Mechanism)","<b>1. First Principle:</b> Sodium-Glucose Co-transport। গ্লুকোজ এবং সোডিয়াম একসাথে অন্ত্রের কোষে ঢোকে এবং সাথে করে পানি নিয়ে যায় (Osmosis)।<br><br><b>2. Feynman Technique:</b> একা পানি কোষে ঢুকতে চায় না। কিন্তু চিনি (Glucose) আর লবণ (Sodium) হাত ধরাধরি করে যখন কোষে ঢোকে, তখন পানিও তাদের সাথে সুড়সুড় করে ঢুকে পড়ে।<br><br><b>3. Analogy:</b> বাসে ওঠার টিকেট। গ্লুকোজ হলো টিকেট। টিকেট ছাড়া পানি বাসের ভেতরে (কোষে) ঢুকতে পারে না।<br><br><b>4. Example:</b> ডায়রিয়ায় শুধু পানি খেলে কাজ হয় না, লবণের সাথে একটু চিনি বা গুড় মেশালে শরীর পানি ধরে রাখতে পারে।<br><br><b>5. See-Link-Animate:</b> গ্লুকোজ আর সোডিয়াম একে অপরের হাত ধরে কোষের গেট দিয়ে ঢুকছে, আর তাদের পিছু পিছু পানির অণুগুলো দৌড়ে ভেতরে যাচ্ছে।"
"<b>Complementary Feeding</b> কখন এবং কেন শুরু করতে হয়?","<b>1. First Principle:</b> ৬ মাস বয়সের পর। কারণ তখন মায়ের বুকের দুধ থেকে পাওয়া শক্তি ও পুষ্টি (বিশেষ করে আয়রন) বাচ্চার দ্রুত বৃদ্ধির জন্য আর যথেষ্ট হয় না।<br><br><b>2. Feynman Technique:</b> ৬ মাস পর্যন্ত মায়ের দুধই সব। কিন্তু এরপর বাচ্চার ইঞ্জিন বড় হয়ে যায়, তখন শুধু দুধে আর পেট ভরে না বা শক্তি কুলায় না। তাই বাড়তি খাবার (খিচুড়ি/ডিম) লাগে।<br><br><b>3. Analogy:</b> গাড়ির ফুয়েল। ছোট গাড়িতে (০-৬ মাস) অল্প তেলেই চলে। কিন্তু গাড়ি যখন জিপ গাড়ি হয়ে যায় (৬+ মাস), তখন হাই-অকটেন ফুয়েল (Solid food) লাগে।<br><br><b>4. Example:</b> ৬ মাস পূর্ণ হলে দুধের পাশাপাশি নরম খিচুড়ি বা ম্যাশ করা সবজি দেওয়া।<br><br><b>5. See-Link-Animate:</b> ৬ মাসের ক্যালেন্ডার পেজ উল্টাতেই বাচ্চার হাতে চামচ আর বাটি চলে আসছে। সে হাসিমুখে খিচুড়ি খাচ্ছে।"
"<b>Food Fortification</b> বলতে কি বুঝায়?","<b>1. First Principle:</b> প্রক্রিয়াজাত খাবারের সাথে কৃত্রিমভাবে মাইক্রোনিউট্রিয়েন্ট যোগ করা, যা প্রাকৃতিকভাবে সেই খাবারে ছিল না বা কম ছিল।<br><br><b>2. Feynman Technique:</b> সাধারণ খাবারে 'বোনাস' পুষ্টি মিশিয়ে দেওয়া। যেমন লবণে আয়োডিন মেশানো। লবণ তো লবণই, কিন্তু এখন সে আয়োডিনও দিচ্ছে।<br><br><b>3. Analogy:</b> সাধারণ মানুষ। তাকে আয়রন ম্যানের স্যুট পরিয়ে দিলে সে সুপারহিরো হয়ে গেল। সাধারণ চাল + ভিটামিন = ফর্টিফায়েড চাল।<br><br><b>4. Example:</b> আয়োডিনযুক্ত লবণ (Iodized Salt) বা ভিটামিন এ যুক্ত ভোজ্য তেল।<br><br><b>5. See-Link-Animate:</b> লবণের কারখানায় লবণের ওপর বেগুনি রঙের স্প্রে (Iodine) করা হচ্ছে, যাতে সেটা সুপার-লবণ হয়ে যায়।"
"<b>Cancer</b> রোগীদের কেন <b>Omega-3 Fatty Acid</b> দেওয়া হয়?","<b>1. First Principle:</b> এটি প্রদাহ (Inflammation) কমায় এবং পেশী ক্ষয় (Muscle wasting/Cachexia) ধীর করে। এটি টিউমারের সাইটোকাইন তৈরিতে বাধা দেয়।<br><br><b>2. Feynman Technique:</b> ক্যান্সারের কারণে শরীর নিজেকেই খেয়ে ফেলে (Cachexia)। ওমেগা-৩ (মাছের তেল) এই প্রসেসটাকে স্লো করে দেয় এবং শরীরকে শান্ত রাখে।<br><br><b>3. Analogy:</b> আগুনে পানি ঢালা। শরীরের প্রদাহ (আগুন) নেভাতে ওমেগা-৩ (পানি) কাজ করে।<br><br><b>4. Example:</b> কেমোথেরাপি চলাকালীন রোগীকে মাছ বা ফিশ অয়েল সাপ্লিমেন্ট দেওয়া হয় ওজন ঠিক রাখার জন্য।<br><br><b>5. See-Link-Animate:</b> একটা মাছের তেলের ক্যাপসুল গিয়ে টিউমারের মুখে টেপ লাগিয়ে দিচ্ছে, যাতে সে আর বাজে কেমিক্যাল (Cytokines) ছাড়তে না পারে।"
"<b>Exclusive Breastfeeding</b> এর সুবিধা কি?","<b>1. First Principle:</b> এটি প্রথম ৬ মাসে শিশুর সম্পূর্ণ পুষ্টি এবং ইমিউনিটি (অ্যান্টিবডি) নিশ্চিত করে। এতে ইনফেকশনের ঝুঁকি কমে এবং ব্রেন ডেভেলপমেন্ট ভালো হয়।<br><br><b>2. Feynman Technique:</b> মায়ের দুধ হলো বাচ্চার জন্য পৃথিবীর সেরা 'রেডিমেড মিল' এবং 'ভ্যাকসিন'। এতে খাবারও আছে, আবার রোগ প্রতিরোধের ওষুধও আছে।<br><br><b>3. Analogy:</b> সুপারহিরো স্যুট। মায়ের দুধ বাচ্চাকে একটা অদৃশ্য বর্ম পরিয়ে রাখে যা তাকে ভাইরাস-ব্যাকটেরিয়া থেকে বাঁচায়।<br><br><b>4. Example:</b> যেসব বাচ্চা ৬ মাস শুধু মায়ের দুধ খায়, তাদের নিউমোনিয়া বা ডায়রিয়া হওয়ার চান্স অনেক কম।<br><br><b>5. See-Link-Animate:</b> মা বাচ্চাকে দুধ খাওয়াচ্ছেন, আর বাচ্চার চারপাশে একটা নীল রঙের জাদুর বলয় (Shield) তৈরি হচ্ছে যা জীবাণুকে দূরে ঠেলে দিচ্ছে।"
"Front","Back"
"<b>Beriberi</b> (Wet vs Dry) এর পার্থক্য কি? [513-538]","<b>1. First Principle:</b> Thiamine (Vitamin B1) এর অভাব। শরীরে শক্তি উৎপাদনের জন্য গ্লুকোজ ভাঙতে B1 লাগে। অভাবে নার্ভ (Dry) বা হার্ট (Wet) ক্ষতিগ্রস্ত হয়।<br><br><b>2. Feynman Technique:</b> ড্রাই বেরিবেরি মানে শরীর শুকিয়ে যাওয়া এবং নার্ভ অকেজো হওয়া (প্যারালাইসিস)। ওয়েট বেরিবেরি মানে শরীরে পানি জমা এবং হার্ট ফেইল করা।<br><br><b>3. Analogy:</b> ইলেকট্রিক ওয়্যারিং (Nerve) জ্বলে যাওয়া হলো Dry Beriberi। আর পানির পাম্প (Heart) নষ্ট হয়ে বন্যা হওয়া হলো Wet Beriberi।<br><br><b>4. Example:</b> পায়ে পানি জমা এবং শ্বাসকষ্ট (Wet), আর হাত-পা চাবানো বা অবশ হওয়া (Dry)।<br><br><b>5. See-Link-Animate:</b> একজন লোক শুকনো কাঠি হয়ে লাঠি ভর দিয়ে হাঁটছে (Dry), আরেকজন বেলুনের মতো ফুলে শ্বাস নিতে কষ্ট পাচ্ছে (Wet)।"
"<b>Echinacea</b> (একিনেশিয়া) হার্বটি ইমিউনিটিতে কিভাবে কাজ করে?","<b>1. First Principle:</b> এটি ফ্যাগোসাইটোসিস (জীবাণু ভক্ষণ) বৃদ্ধি করে এবং ইন্টারফেরন (ভাইরাস মারার কেমিক্যাল) উৎপাদন বাড়ায়।<br><br><b>2. Feynman Technique:</b> এটি শরীরের 'ক্লিনিং ক্রু' বা ঝাড়ুদার কোষগুলোকে অ্যাক্টিভ করে দেয়, যাতে তারা দ্রুত রক্ত থেকে ভাইরাস-ব্যাকটেরিয়া পরিষ্কার করতে পারে।<br><br><b>3. Analogy:</b> সিকিউরিটি গার্ডকে কফি খাইয়ে চাঙ্গা করা। একিনেশিয়া খেলে ইমিউন সেলগুলো ঘুমানোর বদলে অ্যালার্ট থাকে।<br><br><b>4. Example:</b> সাধারণ সর্দি-কাশির (Common Cold) শুরুতে একিনেশিয়া খেলে দ্রুত আরাম পাওয়া যায়।<br><br><b>5. See-Link-Animate:</b> একটা বেগুনি রঙের ফুল (Echinacea) খেয়ে প্যাক-ম্যানের (Macrophage) মতো কোষগুলো গপগপ করে ভাইরাস খেয়ে ফেলছে।"
"<b>Ginger</b> (আদা) এবং <b>Licorice</b> (যষ্টিমধু) এর ইমিউন বেনিফিট কি?","<b>1. First Principle:</b> আদা প্রদাহ কমায় (Anti-inflammatory) এবং যষ্টিমধু সরাসরি অ্যান্টি-ভাইরাল হিসেবে কাজ করে (বিশেষ করে গলার ইনফেকশনে)।<br><br><b>2. Feynman Technique:</b> আদা গলার আগুন (প্রদাহ) নেভায়। আর যষ্টিমধু ভাইরাসের বংশবৃদ্ধি থামিয়ে দেয়।<br><br><b>3. Analogy:</b> আদা হলো ফায়ার এক্সটিংগুইশার (আগুন নেভায়)। যষ্টিমধু হলো আঠা, যা ভাইরাসকে আটকে ফেলে নড়তে দেয় না।<br><br><b>4. Example:</b> গলা ব্যথা বা ফ্লুতে আদা চা এবং যষ্টিমধু খুব আরাম দেয়।<br><br><b>5. See-Link-Animate:</b> আদা কুচিগুলো ছোট ছোট আইস কিউব হয়ে গলার জ্বালা কমাচ্ছে, আর যষ্টিমধু জালের মতো ভাইরাসকে পেঁচিয়ে ধরছে।"
"<b>Diet History</b> মেথডটি <b>24-h Recall</b> এর চেয়ে আলাদা কেন? [914-918]","<b>1. First Principle:</b> 24-h Recall হলো মাত্র ১ দিনের স্ন্যাপশট। আর Diet History হলো দীর্ঘদিনের খাদ্যাভ্যাস বা প্যাটার্ন বোঝার ইন্টারভিউ।<br><br><b>2. Feynman Technique:</b> 24-h Recall জিজ্ঞেস করে ""কাল কি খেয়েছেন?"" আর Diet History জিজ্ঞেস করে ""আপনি সাধারণত সকালের নাস্তায় কি খান?""<br><br><b>3. Analogy:</b> আবহাওয়া বনাম জলবায়ু। 24-h Recall হলো আজকের আবহাওয়া রিপোর্ট। Diet History হলো পুরো বছরের জলবায়ু রিপোর্ট।<br><br><b>4. Example:</b> ক্রনিক রোগ (যেমন ডায়াবেটিস) এর কারণ খুঁজতে Diet History বেশি কার্যকর।<br><br><b>5. See-Link-Animate:</b> ডাক্তার একটা ক্যালেন্ডার নিয়ে বসে আছেন এবং জিজ্ঞেস করছেন, ""সারা বছর আপনি কি কি খেতে পছন্দ করেন?"""
"<b>Leptin Resistance</b> এবং ওবেসিটির সম্পর্ক কি? [1236]","<b>1. First Principle:</b> লেপটিন হলো 'I am full' হরমোন যা চর্বি কোষ থেকে আসে। ওবেসিটিতে লেপটিন অনেক বেশি থাকে, কিন্তু ব্রেন সেই সিগন্যাল পায় না (Resistance)।<br><br><b>2. Feynman Technique:</b> পেট ভরে গেলে লেপটিন ব্রেনকে বলে ""খাওয়া থামাও""। মোটা মানুষের শরীরে লেপটিন চিৎকার করে বলছে থামতে, কিন্তু ব্রেন কানে তুলো দিয়ে রেখেছে, তাই সে খেতেই থাকে।<br><br><b>3. Analogy:</b> ডোরবেল নষ্ট হয়ে যাওয়া। বাইরে কেউ বেল বাজাচ্ছে (Leptin), কিন্তু ভেতরে শব্দ শোনা যাচ্ছে না (Brain resistance), তাই তুমি দরজা খুলছ না।<br><br><b>4. Example:</b> রক্তে লেপটিন অনেক বেশি থাকা সত্ত্বেও ওবেস ব্যক্তির ক্ষুধা কমে না।<br><br><b>5. See-Link-Animate:</b> একটা মোটা লেপটিন হরমোন ব্রেনের দরজায় ধাক্কা দিচ্ছে, কিন্তু ব্রেন হেডফোন লাগিয়ে গান শুনছে, তাই টের পাচ্ছে না।"
"<b>Nutritional Rehabilitation</b> এর সাথে <b>Psychosocial Stimulation</b> কেন জরুরি? [1449-1455]","<b>1. First Principle:</b> শুধু খাবার দিলে মস্তিষ্কের হার্ডওয়্যার (কোষ) ঠিক হয়, কিন্তু সফটওয়্যার (বুদ্ধি/আচরণ) ঠিক করার জন্য খেলাধুলা ও আদর (Stimulation) লাগে।<br><br><b>2. Feynman Technique:</b> অপুষ্টিতে ভোগা বাচ্চাকে শুধু খাওয়ালে সে মোটা হবে, কিন্তু চালাক হবে না। তাকে চালাক করতে হলে খাওয়ার পাশাপাশি তার সাথে খেলতে হবে ও কথা বলতে হবে।<br><br><b>3. Analogy:</b> কম্পিউটার মেরামত। খাবার হলো নতুন পার্টস লাগানো। আর স্টিমুলেশন হলো উইন্ডোজ ইন্সটল করা। সফটওয়্যার ছাড়া কম্পিউটার অচল।<br><br><b>4. Example:</b> মা বাচ্চাকে খাওয়ানোর সময় গান গাইলে বা কথা বললে বাচ্চার ব্রেন দ্রুত রিকভার করে।<br><br><b>5. See-Link-Animate:</b> এক হাতে ভাতের বাটি (Food) আর এক হাতে খেলনা (Play)—দুটো একসাথে বাচ্চার দিকে এগিয়ে দিচ্ছ।"
"<b>Sex Ratio</b> এর ওপর অপুষ্টির প্রভাব (Biological & Social) কি? [1147-1153]","<b>1. First Principle:</b> সামাজিকভাবে মেয়ে শিশুদের কম খাবার দেওয়ায় তাদের মৃত্যুহার বাড়ে। বায়োলজিক্যালি, মায়ের তীব্র অপুষ্টিতে গর্ভপাতের ঝুঁকি বাড়ে যা অনেক সময় ছেলে/মেয়ে অনুপাতে প্রভাব ফেলে।<br><br><b>2. Feynman Technique:</b> গরিব পরিবারে খাবার কম থাকলে আগে ছেলেকে খাওয়ানো হয়, মেয়েকে পরে। তাই মেয়েরা অপুষ্টিতে বেশি মারা যায়, ফলে সমাজে মেয়ে কমে যায়।<br><br><b>3. Analogy:</b> ফিল্টার। অপুষ্টি হলো একটা ফিল্টার যা দুর্বলদের আটকে দেয়। অবহেলার কারণে মেয়ে শিশুরা এই ফিল্টারে আটকে যাচ্ছে।<br><br><b>4. Example:</b> বাংলাদেশে একসময় মেয়ে শিশুর মৃত্যুহার ছেলের চেয়ে বেশি ছিল, এখন পুষ্টি প্রোগ্রামের কারণে তা কমে এসেছে।<br><br><b>5. See-Link-Animate:</b> একটা দাঁড়িপাল্লায় একদিকে ছেলে শিশু, অন্যদিকে মেয়ে শিশু। খাবারের অভাবে মেয়ে শিশুর দিকটা হালকা হয়ে উপরে উঠে যাচ্ছে।"
"<b>Drug-Nutrient Interaction</b> (TB Drugs ছাড়া) এর একটি উদাহরণ দাও। [1296]","<b>1. First Principle:</b> কিছু ওষুধ মেটাবলিক পরিবর্তন ঘটায়। যেমন HIV এর কিছু ওষুধ (ART) শরীরে ফ্যাট রি-ডিস্ট্রিবিউশন (Lipodystrophy) এবং ইনসুলিন রেজিস্ট্যান্স তৈরি করে।<br><br><b>2. Feynman Technique:</b> ওষুধের সাইড এফেক্ট হিসেবে শরীরের চর্বি জায়গা বদল করে—পায়ের চর্বি পেটে চলে আসে বা সুগার বেড়ে যায়। তাই ডায়েট কন্ট্রোল করতে হয়।<br><br><b>3. Analogy:</b> মিউজিক্যাল চেয়ার। ওষুধ খাওয়ার পর শরীরের চর্বিগুলো তাদের বসার জায়গা বদল করে ঘাড় বা পেটে গিয়ে জমা হয়।<br><br><b>4. Example:</b> HIV রোগী ওষুধ খাওয়ার পর দেখল তার ঘাড় মোটা হয়ে যাচ্ছে (Buffalo Hump), তখন তাকে কম চর্বিযুক্ত খাবার খেতে বলা হয়।<br><br><b>5. See-Link-Animate:</b> একটা ওষুধ খাওয়ার পর শরীরের সব চর্বি দৌড়ে পেটের কাছে এসে জমা হচ্ছে।"
"<b>Nutritional Genomics</b> (Syllabus Topic) এর মূল ধারণা কি? [54, 55]","<b>1. First Principle:</b> Nutrigenomics হলো খাবার কিভাবে জিনকে প্রভাবিত করে। আর Nutrigenetics হলো জিন কিভাবে খাবারের প্রতিক্রিয়া ঠিক করে।<br><br><b>2. Feynman Technique:</b> খাবার তোমার ডিএনএ-র সুইচ অন/অফ করতে পারে (Genomics)। আবার তোমার ডিএনএ ঠিক করে দেয় কফি খেলে তোমার ঘুম হবে কি হবে না (Genetics)।<br><br><b>3. Analogy:</b> চাবি ও তালা। খাবার হলো চাবি, জিন হলো তালা। সঠিক চাবি দিলে তালা খুলবে (সুস্থতা), ভুল চাবিতে জ্যাম হবে (রোগ)।<br><br><b>4. Example:</b> গ্রিন-টি খেলে ক্যান্সার প্রতিরোধের জিনগুলো কাজ শুরু করে (Nutrigenomics)।<br><br><b>5. See-Link-Animate:</b> একটা ব্রোকলি (খাবার) গিয়ে ডিএনএ-র একটা সুইচ টিপ দিল, আর সাথে সাথে শরীর 'প্রটেকশন মোড' অন করল।"
